100.4	446.6	38.5	41.6	track
99.1	447.9	40.7	38.4	track
171.0	523.0	38.0	42.0	redetect
174.4	517.9	30.3	50.8	track
173.9	518.0	30.2	50.7	track
174.0	517.6	30.1	50.4	track
174.8	516.9	29.6	51.2	track
174.3	518.2	29.8	51.1	track
174.0	518.0	30.1	50.4	track
175.0	517.5	29.5	50.7	track
175.0	518.0	29.8	50.5	track
174.7	518.0	29.9	50.5	track
174.3	518.0	30.1	50.2	track
175.4	517.3	29.6	50.8	track
175.1	517.1	29.7	51.1	track
174.9	516.9	29.7	51.1	track
174.7	518.0	29.7	51.3	track
175.2	517.2	29.3	51.5	track
175.3	517.0	29.2	51.6	track
174.4	517.8	30.2	50.8	track
174.0	518.0	30.3	50.8	track
172.9	518.8	30.7	51.5	track
172.0	520.1	32.6	48.0	track
170.9	520.4	32.2	50.3	track
170.4	521.0	31.7	49.7	track
166.9	524.5	35.9	47.5	track
166.0	525.2	35.6	46.4	track
164.6	526.9	36.7	46.0	track
162.6	528.7	37.9	45.3	track
160.9	529.4	35.2	47.6	track
160.0	529.7	34.9	47.4	track
158.1	532.7	36.8	46.0	track
156.4	535.2	35.9	44.9	track
154.5	536.7	35.8	45.3	track
153.0	540.0	36.5	44.1	track
150.5	539.5	34.4	46.9	track
149.5	544.4	35.7	44.1	track
146.5	544.7	35.2	46.3	track
145.6	547.3	34.7	45.9	track
143.2	550.1	33.8	46.5	track
139.9	553.2	36.1	44.5	track
140.2	555.3	33.4	46.6	track
137.2	557.2	33.7	48.3	track
136.0	561.3	32.4	47.0	track
133.1	564.8	33.4	46.4	track
131.2	567.5	33.2	46.7	track
129.6	569.4	31.2	50.0	track
128.4	574.1	30.3	49.4	track
125.5	577.0	30.6	50.3	track
125.1	579.6	28.6	50.9	track
121.0	584.0	29.3	50.5	track
116.6	590.6	35.8	47.6	track
116.7	593.3	32.1	46.7	track
109.3	600.2	39.7	39.8	track
136.0	555.0	38.0	42.0	redetect
135.7	557.9	33.4	44.0	track
133.2	563.1	34.6	42.3	track
130.9	567.3	33.9	43.8	track
129.4	572.5	34.8	42.5	track
127.3	576.9	33.9	43.6	track
125.9	582.5	34.2	42.4	track
123.5	587.2	34.4	44.2	track
122.2	592.8	33.3	45.0	track
119.0	598.0	34.8	40.6	track
116.6	604.1	37.3	35.9	track
123.0	523.0	38.0	42.0	redetect
126.5	523.2	30.3	51.6	track
123.1	529.9	32.6	49.0	track
122.3	537.6	31.1	49.1	track
119.0	543.4	33.9	47.0	track
118.3	548.9	31.4	49.7	track
117.2	555.5	31.4	49.8	track
114.3	561.8	32.1	49.6	track
114.1	566.3	30.8	52.2	track
110.8	575.6	31.6	48.3	track
111.9	580.2	28.9	52.5	track
107.9	589.0	31.3	49.2	track
105.3	595.7	33.7	43.6	track
105.3	603.2	32.5	36.8	track
101.2	609.9	36.6	30.1	track
147.0	591.0	38.0	42.0	redetect
149.7	596.6	29.3	42.8	track
149.4	605.6	28.6	34.3	track
148.2	611.8	28.8	28.2	track
132.0	618.0	38.0	42.0	redetect
114.0	627.6	62.5	12.4	track
186.0	618.0	38.0	42.0	redetect
173.9	628.2	58.2	11.8	track
152.0	535.0	38.0	42.0	redetect
153.4	540.7	33.6	44.9	track
152.6	548.9	33.6	45.3	track
152.0	556.8	33.3	45.4	track
150.7	563.7	32.7	47.7	track
149.7	570.8	32.6	48.1	track
149.8	579.4	32.4	47.1	track
149.5	586.5	31.2	49.2	track
147.8	595.4	33.7	42.7	track
146.3	604.7	36.6	35.3	track
218.0	583.0	38.0	42.0	redetect
219.7	589.9	34.3	43.6	track
139.0	585.0	38.0	42.0	redetect
134.7	588.4	36.7	39.7	track
133.0	587.4	37.0	40.2	track
133.1	588.4	36.2	40.3	track
132.9	588.2	35.9	40.6	track
133.2	588.6	36.6	40.1	track
132.5	587.6	35.8	40.3	track
132.6	589.4	37.4	39.0	track
132.1	589.6	36.1	39.3	track
132.8	587.4	35.0	41.0	track
132.4	590.0	36.4	39.2	track
132.4	588.2	34.6	40.7	track
132.2	590.4	36.8	38.9	track
132.5	588.6	33.9	41.4	track
132.4	591.0	36.8	38.9	track
132.7	589.3	33.1	42.2	track
133.1	588.8	32.8	43.2	track
132.5	587.8	32.7	43.5	track
133.0	590.2	33.8	41.6	track
132.5	587.7	32.2	44.3	track
132.2	588.8	33.2	42.4	track
132.7	587.9	33.5	42.8	track
132.3	591.2	34.5	39.8	track
131.0	587.5	33.9	42.5	track
127.6	589.3	33.8	41.7	track
119.9	593.2	37.7	39.6	track
109.8	594.7	33.9	39.2	track
93.6	599.2	34.5	38.1	track
75.7	602.3	33.1	37.7	track
