137.01	117.28	28.49	54.13
134.67	115.63	30.31	62.50
132.86	120.00	31.66	66.60
125.82	128.47	35.86	58.56
120.73	135.59	41.23	43.85
131.74	141.46	31.54	44.22
134.45	148.91	30.38	42.37
137.66	154.67	27.10	39.45
138.24	159.64	25.73	40.53
141.00	165.74	24.18	39.95
139.70	170.65	25.38	39.68
140.18	175.59	24.86	38.94
140.36	179.34	24.77	39.22
140.96	185.32	24.78	39.06
139.47	191.40	25.99	37.12
139.77	196.80	25.53	35.58
139.77	201.21	24.13	33.40
138.86	208.06	23.14	31.85
139.20	212.48	21.04	38.28
137.70	217.71	21.36	39.26
137.55	223.49	21.24	43.16
136.40	229.59	21.13	43.75
135.40	238.03	21.92	39.03
134.90	245.40	23.01	36.24
133.71	250.78	23.03	37.26
132.90	260.25	23.80	33.03
133.07	265.23	23.34	34.44
132.16	272.30	22.83	33.32
129.85	280.27	24.68	28.19
130.33	288.27	22.95	28.34
129.15	294.85	22.64	29.37
127.99	301.52	21.71	32.01
124.88	309.24	23.47	32.99
122.72	318.20	24.71	32.75
121.99	325.50	25.17	31.62
119.99	333.51	26.14	33.15
118.18	340.98	27.15	30.39
118.20	347.53	25.44	31.87
118.09	355.74	22.38	34.97
116.22	364.00	25.73	27.79
113.89	372.22	25.69	26.66
112.01	378.24	26.86	27.21
109.87	385.83	27.95	27.35
107.29	390.37	28.45	28.36
104.55	396.76	30.09	28.22
101.63	404.22	30.99	28.08
99.61	409.89	30.28	28.48
96.79	415.72	28.46	28.30
94.62	422.24	27.89	27.49
92.51	428.01	26.49	27.91
89.87	433.31	26.58	27.37
86.68	438.81	28.54	26.96
85.12	444.14	29.67	26.32
82.43	449.60	30.34	25.67
79.68	454.71	30.01	25.32
77.90	459.54	30.71	24.97
75.34	463.77	29.87	25.35
72.27	465.61	29.23	27.83
69.75	470.87	28.47	27.26
66.91	475.89	27.06	27.15
64.34	478.32	25.53	30.43
57.97	485.17	30.87	25.94
56.83	489.94	29.99	25.33
58.71	492.07	29.86	26.18
60.57	494.64	30.19	26.20
66.02	496.38	32.33	26.33
78.68	496.34	32.82	25.59
94.67	494.62	30.48	25.02
111.64	490.66	30.57	27.16
131.60	489.69	30.83	27.37
152.82	484.23	32.00	30.52
176.82	482.27	32.35	30.95
200.65	481.11	34.02	32.10
219.03	478.42	35.27	33.87
233.52	485.66	37.59	29.87
244.23	486.39	36.35	28.47
249.88	486.31	34.52	27.96
250.98	486.29	30.85	28.38
249.10	485.90	28.85	28.87
247.06	487.25	25.75	28.77
246.39	487.51	23.13	29.55
241.90	486.36	22.44	30.73
237.55	486.23	23.25	30.68
